FactID,GeografiaID,EstudianteID,TiempoID,TotalPrompts,SessionLengthMin,NumeroSesiones,ConsumoAguaEstimado,FactorConsumoLitros
578,12,10,346,3,14.39,1,1.5,0.5
579,8,21,175,4,14.63,1,2.0,0.5
580,4,4,347,6,16.53,1,3.0,0.5
581,8,10,82,1,2.31,1,0.5,0.5
582,18,21,37,6,16.36,1,3.0,0.5
583,5,6,133,3,15.15,1,1.5,0.5
584,9,2,359,1,4.03,1,0.5,0.5
585,4,8,92,14,42.17,1,7.0,0.5
586,17,3,238,3,13.2,1,1.5,0.5
587,9,13,47,18,71.83,1,9.0,0.5
588,1,16,37,14,63.2,1,7.0,0.5
589,20,20,313,8,29.59,1,4.0,0.5
590,13,12,98,10,45.47,1,5.0,0.5
591,16,13,308,1,3.97,1,0.5,0.5
592,13,2,233,6,19.27,1,3.0,0.5
593,14,8,209,3,10.9,1,1.5,0.5
594,3,15,290,1,5.46,1,0.5,0.5
595,6,11,245,2,7.01,1,1.0,0.5
596,18,14,365,6,28.63,1,3.0,0.5
597,19,4,296,2,8.1,1,1.0,0.5
598,5,19,94,2,10.51,1,1.0,0.5
599,15,20,18,6,27.04,1,3.0,0.5
600,2,15,185,3,7.43,1,1.5,0.5
601,10,4,268,5,22.61,1,2.5,0.5
602,18,7,108,10,39.41,1,5.0,0.5
603,13,21,211,10,48.84,1,5.0,0.5
604,5,15,65,6,16.72,1,3.0,0.5
605,1,17,256,10,26.47,1,5.0,0.5
606,1,19,295,5,22.63,1,2.5,0.5
607,18,7,271,9,26.09,1,4.5,0.5
608,15,21,283,2,9.95,1,1.0,0.5
609,17,21,3,8,28.53,1,4.0,0.5
610,11,20,360,7,21.93,1,3.5,0.5
611,17,12,328,2,13.59,1,1.0,0.5
612,13,17,191,1,8.2,1,0.5,0.5
613,1,21,318,14,56.51,1,7.0,0.5
614,2,21,85,4,14.38,1,2.0,0.5
615,9,19,310,3,13.26,1,1.5,0.5
616,3,20,160,9,38.17,1,4.5,0.5
617,1,15,345,12,55.91,1,6.0,0.5
618,16,16,129,2,10.15,1,1.0,0.5
619,6,16,39,9,45.44,1,4.5,0.5
620,17,16,35,3,8.8,1,1.5,0.5
621,5,14,196,4,23.57,1,2.0,0.5
622,5,16,227,4,18.89,1,2.0,0.5
623,6,14,90,2,8.92,1,1.0,0.5
624,3,15,360,4,11.3,1,2.0,0.5
625,5,17,224,3,15.86,1,1.5,0.5
626,5,17,108,1,5.68,1,0.5,0.5
627,10,1,1,8,23.98,1,4.0,0.5
628,10,15,166,3,15.45,1,1.5,0.5
629,19,11,271,1,3.12,1,0.5,0.5
630,17,18,136,8,27.07,1,4.0,0.5
631,14,20,363,8,24.58,1,4.0,0.5
632,9,21,139,9,45.11,1,4.5,0.5
633,14,19,293,2,8.96,1,1.0,0.5
634,1,20,176,3,16.06,1,1.5,0.5
635,19,11,217,2,9.56,1,1.0,0.5
636,13,20,271,3,15.78,1,1.5,0.5
637,13,21,64,6,27.53,1,3.0,0.5
638,4,20,11,18,46.68,1,9.0,0.5
639,1,4,287,9,35.53,1,4.5,0.5
640,17,9,38,6,17.93,1,3.0,0.5
641,8,5,244,2,8.73,1,1.0,0.5
642,2,21,223,4,15.85,1,2.0,0.5
643,8,4,9,3,11.01,1,1.5,0.5
644,7,20,260,6,16.65,1,3.0,0.5
645,2,17,107,4,8.26,1,2.0,0.5
646,3,12,75,5,10.57,1,2.5,0.5
647,18,12,67,5,11.71,1,2.5,0.5
648,12,20,320,2,7.21,1,1.0,0.5
649,1,15,61,1,4.24,1,0.5,0.5
650,12,17,91,1,4.94,1,0.5,0.5
651,5,2,287,14,36.76,1,7.0,0.5
652,17,21,18,6,27.01,1,3.0,0.5
653,16,15,285,4,18.19,1,2.0,0.5
654,15,18,70,8,17.61,1,4.0,0.5
655,15,17,77,2,7.0,1,1.0,0.5
656,5,15,322,9,22.88,1,4.5,0.5
657,14,7,82,2,7.27,1,1.0,0.5
658,2,20,77,4,20.53,1,2.0,0.5
659,11,21,52,4,12.09,1,2.0,0.5
660,19,20,115,6,27.3,1,3.0,0.5
661,7,19,179,3,12.25,1,1.5,0.5
662,6,15,24,3,10.24,1,1.5,0.5
663,2,2,257,1,6.77,1,0.5,0.5
664,6,21,175,4,22.15,1,2.0,0.5
665,18,16,88,6,19.89,1,3.0,0.5
666,2,18,241,9,43.9,1,4.5,0.5
667,18,19,53,4,18.34,1,2.0,0.5
668,15,15,13,17,41.1,1,8.5,0.5
669,19,19,46,7,29.96,1,3.5,0.5
670,2,17,282,9,30.96,1,4.5,0.5
671,20,9,355,5,20.79,1,2.5,0.5
672,6,2,282,1,3.04,1,0.5,0.5
673,1,15,80,7,36.14,1,3.5,0.5
674,15,13,143,4,21.36,1,2.0,0.5
675,10,10,244,6,21.21,1,3.0,0.5
676,19,1,294,10,29.41,1,5.0,0.5
677,17,17,342,6,14.0,1,3.0,0.5
678,5,19,296,13,32.8,1,6.5,0.5
679,4,19,117,3,14.65,1,1.5,0.5
680,10,16,325,2,11.14,1,1.0,0.5
681,17,13,267,5,15.09,1,2.5,0.5
682,10,20,168,2,9.89,1,1.0,0.5
683,17,15,60,6,13.56,1,3.0,0.5
684,20,17,268,7,33.25,1,3.5,0.5
685,5,20,25,6,17.06,1,3.0,0.5
686,2,9,324,2,6.98,1,1.0,0.5
687,6,6,350,10,20.92,1,5.0,0.5
688,2,2,62,1,6.42,1,0.5,0.5
689,13,2,184,6,23.41,1,3.0,0.5
690,11,9,147,6,29.7,1,3.0,0.5
691,11,13,3,5,21.68,1,2.5,0.5
692,16,7,67,11,57.16,1,5.5,0.5
693,11,17,146,1,2.67,1,0.5,0.5
694,19,21,14,7,24.85,1,3.5,0.5
695,15,18,208,1,2.73,1,0.5,0.5
696,16,21,69,9,33.91,1,4.5,0.5
697,11,16,266,6,23.59,1,3.0,0.5
698,16,17,328,7,26.8,1,3.5,0.5
699,8,20,347,1,5.09,1,0.5,0.5
700,4,7,164,6,32.84,1,3.0,0.5
701,8,20,43,9,34.66,1,4.5,0.5
702,4,13,33,11,35.47,1,5.5,0.5
703,3,18,297,2,12.06,1,1.0,0.5
704,3,10,62,1,5.34,1,0.5,0.5
705,18,18,83,1,3.33,1,0.5,0.5
706,19,5,29,6,16.23,1,3.0,0.5
707,19,19,60,1,7.71,1,0.5,0.5
708,5,9,162,5,19.12,1,2.5,0.5
709,18,5,43,6,33.47,1,3.0,0.5
710,10,8,169,1,5.12,1,0.5,0.5
711,6,12,90,2,6.14,1,1.0,0.5
712,1,11,272,2,9.95,1,1.0,0.5
713,5,4,316,4,13.51,1,2.0,0.5
714,9,5,65,9,20.42,1,4.5,0.5
715,12,19,104,2,6.51,1,1.0,0.5
716,14,19,278,7,18.38,1,3.5,0.5
717,2,16,203,3,18.89,1,1.5,0.5
718,17,2,278,3,13.44,1,1.5,0.5
719,14,20,216,15,48.56,1,7.5,0.5
720,13,18,344,9,24.2,1,4.5,0.5
721,9,10,263,12,48.23,1,6.0,0.5
722,15,15,207,2,10.31,1,1.0,0.5
723,15,20,350,2,9.35,1,1.0,0.5
724,11,4,362,1,2.3,1,0.5,0.5
725,16,16,230,11,39.38,1,5.5,0.5
726,17,15,350,5,16.04,1,2.5,0.5
727,4,10,357,1,9.09,1,0.5,0.5
728,1,20,228,1,6.06,1,0.5,0.5
729,8,21,129,4,21.66,1,2.0,0.5
730,17,19,345,7,33.42,1,3.5,0.5
731,3,8,176,3,14.79,1,1.5,0.5
732,20,18,62,4,10.2,1,2.0,0.5
733,15,9,322,4,12.72,1,2.0,0.5
734,15,15,231,11,36.61,1,5.5,0.5
735,14,15,207,2,5.51,1,1.0,0.5
736,14,15,257,7,21.12,1,3.5,0.5
737,2,21,221,1,2.94,1,0.5,0.5
738,13,4,84,13,30.59,1,6.5,0.5
739,14,10,175,9,25.33,1,4.5,0.5
740,19,15,166,2,9.42,1,1.0,0.5
741,7,20,67,18,61.21,1,9.0,0.5
742,3,16,238,5,23.61,1,2.5,0.5
743,15,5,325,4,19.42,1,2.0,0.5
744,14,10,309,5,27.81,1,2.5,0.5
745,11,18,173,3,9.94,1,1.5,0.5
746,15,16,109,3,11.71,1,1.5,0.5
747,13,17,123,2,8.71,1,1.0,0.5
748,18,15,102,19,46.21,1,9.5,0.5
749,6,2,236,5,11.28,1,2.5,0.5
750,3,15,84,7,22.34,1,3.5,0.5
751,19,17,360,3,8.47,1,1.5,0.5
752,15,8,285,2,10.74,1,1.0,0.5
753,5,14,311,9,34.79,1,4.5,0.5
754,10,15,300,3,10.15,1,1.5,0.5
755,7,20,325,10,29.49,1,5.0,0.5
756,17,21,8,4,21.79,1,2.0,0.5
757,7,12,77,10,25.59,1,5.0,0.5
758,12,4,158,5,23.86,1,2.5,0.5
759,17,21,115,2,11.48,1,1.0,0.5
760,13,16,146,4,17.23,1,2.0,0.5
761,20,7,301,4,20.5,1,2.0,0.5
762,4,2,208,1,5.74,1,0.5,0.5
763,10,15,181,5,17.57,1,2.5,0.5
764,3,18,361,12,54.51,1,6.0,0.5
765,9,14,36,4,17.32,1,2.0,0.5
766,13,15,340,16,37.5,1,8.0,0.5
767,18,16,226,10,26.69,1,5.0,0.5
768,15,8,45,1,8.08,1,0.5,0.5
769,4,19,310,3,9.89,1,1.5,0.5
770,15,4,270,11,40.61,1,5.5,0.5
771,2,1,50,6,17.67,1,3.0,0.5
772,15,18,350,18,47.2,1,9.0,0.5
773,8,15,21,3,10.92,1,1.5,0.5
774,8,16,90,2,6.16,1,1.0,0.5
775,17,19,287,1,2.98,1,0.5,0.5
776,12,16,272,5,11.79,1,2.5,0.5
777,19,20,208,1,2.83,1,0.5,0.5
778,10,18,333,2,9.77,1,1.0,0.5
779,9,20,44,1,5.22,1,0.5,0.5
780,5,21,218,8,37.7,1,4.0,0.5
781,6,13,187,4,14.18,1,2.0,0.5
782,20,5,154,1,4.54,1,0.5,0.5
783,2,9,354,5,15.6,1,2.5,0.5
784,13,14,253,5,21.63,1,2.5,0.5
785,6,16,226,3,15.62,1,1.5,0.5
786,5,17,277,2,10.14,1,1.0,0.5
787,1,9,287,1,3.49,1,0.5,0.5
788,6,1,318,12,25.18,1,6.0,0.5
789,6,20,53,9,30.92,1,4.5,0.5
790,16,17,21,4,11.24,1,2.0,0.5
791,4,18,202,2,6.22,1,1.0,0.5
792,11,15,70,3,13.87,1,1.5,0.5
793,9,4,210,3,11.98,1,1.5,0.5
794,3,21,341,7,32.87,1,3.5,0.5
795,19,1,91,2,8.05,1,1.0,0.5
796,8,16,311,7,32.88,1,3.5,0.5
797,5,8,50,2,7.37,1,1.0,0.5
798,4,3,94,1,6.0,1,0.5,0.5
799,6,12,353,7,15.88,1,3.5,0.5
800,2,20,20,13,41.86,1,6.5,0.5
801,20,15,198,10,35.51,1,5.0,0.5
802,11,16,334,1,1.61,1,0.5,0.5
803,4,15,236,6,19.32,1,3.0,0.5
804,15,21,212,4,16.56,1,2.0,0.5
805,6,9,344,1,5.06,1,0.5,0.5
806,17,10,29,1,7.46,1,0.5,0.5
807,6,15,94,1,6.43,1,0.5,0.5
808,19,21,210,5,24.47,1,2.5,0.5
809,2,5,215,8,35.26,1,4.0,0.5
810,15,15,33,6,31.6,1,3.0,0.5
811,11,6,132,12,44.2,1,6.0,0.5
812,8,19,204,3,12.42,1,1.5,0.5
813,19,21,209,12,36.62,1,6.0,0.5
814,13,19,37,5,25.44,1,2.5,0.5
815,12,17,101,2,8.08,1,1.0,0.5
816,5,19,102,4,17.71,1,2.0,0.5
817,6,21,129,4,16.6,1,2.0,0.5
818,4,16,214,3,12.5,1,1.5,0.5
819,19,2,53,2,8.83,1,1.0,0.5
820,20,18,322,6,32.2,1,3.0,0.5
821,1,17,70,2,10.49,1,1.0,0.5
822,20,15,18,1,1.61,1,0.5,0.5
823,17,9,167,8,25.33,1,4.0,0.5
824,12,2,191,2,11.3,1,1.0,0.5
825,15,19,331,17,43.6,1,8.5,0.5
826,1,3,326,9,28.57,1,4.5,0.5
827,14,17,80,1,2.63,1,0.5,0.5
828,6,12,55,6,17.71,1,3.0,0.5
829,5,18,312,4,18.51,1,2.0,0.5
830,11,18,307,4,11.47,1,2.0,0.5
831,4,20,86,8,30.05,1,4.0,0.5
832,13,8,272,14,55.72,1,7.0,0.5
833,11,18,248,10,30.03,1,5.0,0.5
834,3,13,35,1,9.4,1,0.5,0.5
835,1,17,202,9,23.28,1,4.5,0.5
836,6,2,58,16,79.56,1,8.0,0.5
837,18,15,243,4,18.73,1,2.0,0.5
838,10,17,172,10,21.83,1,5.0,0.5
839,5,4,28,11,43.32,1,5.5,0.5
840,10,5,164,12,33.19,1,6.0,0.5
841,12,3,280,6,16.87,1,3.0,0.5
842,2,20,247,1,1.06,1,0.5,0.5
843,13,17,213,2,12.28,1,1.0,0.5
844,8,7,32,11,28.5,1,5.5,0.5
845,2,21,287,4,16.61,1,2.0,0.5
846,20,2,296,3,8.79,1,1.5,0.5
847,1,19,125,1,4.72,1,0.5,0.5
848,5,2,179,6,13.12,1,3.0,0.5
849,9,16,64,2,13.37,1,1.0,0.5
850,17,20,265,6,15.75,1,3.0,0.5
851,9,14,108,12,31.92,1,6.0,0.5
852,11,8,330,7,22.73,1,3.5,0.5
853,15,7,132,5,16.71,1,2.5,0.5
854,6,6,12,2,9.28,1,1.0,0.5
855,3,6,13,4,16.81,1,2.0,0.5
856,17,15,298,3,9.37,1,1.5,0.5
857,5,14,5,2,14.09,1,1.0,0.5
858,12,17,303,14,31.33,1,7.0,0.5
859,18,12,11,10,22.71,1,5.0,0.5
860,14,20,302,10,32.43,1,5.0,0.5
861,11,20,259,3,11.55,1,1.5,0.5
862,9,19,269,1,4.87,1,0.5,0.5
863,2,20,10,3,6.19,1,1.5,0.5
864,12,12,336,5,22.98,1,2.5,0.5
865,3,13,315,3,16.08,1,1.5,0.5
866,3,15,281,7,26.3,1,3.5,0.5
867,1,18,12,2,9.62,1,1.0,0.5
868,8,10,33,4,23.07,1,2.0,0.5
869,8,21,126,6,25.23,1,3.0,0.5
870,11,4,65,2,14.32,1,1.0,0.5
871,9,4,295,10,47.83,1,5.0,0.5
872,5,20,289,1,7.09,1,0.5,0.5
873,14,17,314,12,53.75,1,6.0,0.5
874,3,1,248,4,16.34,1,2.0,0.5
875,5,12,228,5,20.01,1,2.5,0.5
876,5,4,32,7,14.81,1,3.5,0.5
877,19,19,33,4,9.96,1,2.0,0.5
878,14,5,268,5,23.84,1,2.5,0.5
879,4,21,74,3,13.97,1,1.5,0.5
880,13,20,187,8,17.5,1,4.0,0.5
881,10,17,313,10,30.72,1,5.0,0.5
882,18,9,39,11,39.16,1,5.5,0.5
883,8,15,171,11,35.22,1,5.5,0.5
884,8,8,305,2,9.08,1,1.0,0.5
885,7,18,348,15,34.93,1,7.5,0.5
886,8,21,210,5,19.52,1,2.5,0.5
887,14,17,252,1,7.31,1,0.5,0.5
888,19,9,145,10,36.65,1,5.0,0.5
889,6,16,23,5,11.96,1,2.5,0.5
890,1,18,306,7,31.0,1,3.5,0.5
891,15,18,245,1,2.79,1,0.5,0.5
892,1,11,291,13,54.74,1,6.5,0.5
893,17,19,235,5,19.55,1,2.5,0.5
894,1,18,11,7,17.66,1,3.5,0.5
895,15,1,280,1,4.34,1,0.5,0.5
896,2,16,59,3,13.4,1,1.5,0.5
897,14,3,138,3,12.77,1,1.5,0.5
898,8,21,122,1,3.07,1,0.5,0.5
899,8,20,148,9,23.32,1,4.5,0.5
900,19,15,262,5,23.53,1,2.5,0.5
901,7,17,45,24,67.54,1,12.0,0.5
902,19,16,309,16,33.6,1,8.0,0.5
903,6,16,356,4,17.48,1,2.0,0.5
904,6,10,196,1,4.68,1,0.5,0.5
905,3,17,251,1,6.6,1,0.5,0.5
906,7,9,113,9,21.18,1,4.5,0.5
907,19,10,293,1,4.98,1,0.5,0.5
908,8,2,114,3,11.78,1,1.5,0.5
909,10,19,102,5,26.31,1,2.5,0.5
910,20,17,62,9,43.08,1,4.5,0.5
911,15,16,34,2,7.21,1,1.0,0.5
912,15,9,212,6,19.17,1,3.0,0.5
913,1,17,316,7,28.1,1,3.5,0.5
914,20,12,58,2,9.69,1,1.0,0.5
915,7,7,234,8,20.87,1,4.0,0.5
916,4,17,260,3,11.73,1,1.5,0.5
917,6,16,224,4,23.0,1,2.0,0.5
918,1,19,210,9,22.3,1,4.5,0.5
919,5,9,186,13,34.5,1,6.5,0.5
920,1,16,112,10,43.71,1,5.0,0.5
921,4,8,191,4,18.24,1,2.0,0.5
922,2,3,203,1,8.03,1,0.5,0.5
923,10,4,354,12,26.88,1,6.0,0.5
924,5,18,299,6,28.91,1,3.0,0.5
925,10,14,30,1,4.56,1,0.5,0.5
926,1,17,59,1,7.62,1,0.5,0.5
927,6,15,69,1,1.98,1,0.5,0.5
928,13,17,321,8,21.96,1,4.0,0.5
929,15,18,297,6,24.48,1,3.0,0.5
930,4,9,113,5,23.22,1,2.5,0.5
931,13,18,195,7,28.44,1,3.5,0.5
932,20,17,242,1,5.31,1,0.5,0.5
933,15,6,307,1,2.76,1,0.5,0.5
934,8,19,17,2,6.29,1,1.0,0.5
935,5,17,122,5,16.57,1,2.5,0.5
936,15,21,148,11,28.98,1,5.5,0.5
937,4,3,183,2,10.16,1,1.0,0.5
938,12,17,16,2,8.06,1,1.0,0.5
939,13,7,197,7,19.09,1,3.5,0.5
940,2,4,169,4,10.61,1,2.0,0.5
941,19,11,182,8,25.64,1,4.0,0.5
942,19,10,11,2,5.7,1,1.0,0.5
943,4,18,18,5,23.58,1,2.5,0.5
944,4,19,233,9,36.59,1,4.5,0.5
945,11,8,19,3,16.63,1,1.5,0.5
946,5,15,2,5,22.66,1,2.5,0.5
947,20,15,258,4,17.7,1,2.0,0.5
948,11,15,102,8,23.89,1,4.0,0.5
949,10,6,345,9,43.96,1,4.5,0.5
950,8,19,96,7,19.37,1,3.5,0.5
951,6,15,147,10,41.42,1,5.0,0.5
952,6,6,135,1,4.45,1,0.5,0.5
953,8,20,248,3,11.28,1,1.5,0.5
954,15,2,133,1,6.13,1,0.5,0.5
955,14,5,35,8,29.62,1,4.0,0.5
956,11,15,141,4,9.84,1,2.0,0.5
957,12,16,282,1,6.16,1,0.5,0.5
958,13,21,201,2,10.74,1,1.0,0.5
959,8,15,107,3,11.58,1,1.5,0.5
960,18,16,206,3,14.96,1,1.5,0.5
961,1,10,59,6,17.2,1,3.0,0.5
962,15,16,158,3,14.98,1,1.5,0.5
963,8,3,147,9,31.93,1,4.5,0.5
964,11,9,219,1,6.55,1,0.5,0.5
965,12,18,48,4,19.35,1,2.0,0.5
966,12,5,92,7,24.33,1,3.5,0.5
967,4,3,161,12,29.19,1,6.0,0.5
968,16,18,58,3,9.12,1,1.5,0.5
969,4,6,310,3,12.86,1,1.5,0.5
970,5,18,105,4,16.42,1,2.0,0.5
971,5,21,199,1,8.73,1,0.5,0.5
972,8,2,89,2,10.66,1,1.0,0.5
973,10,16,125,3,12.09,1,1.5,0.5
974,17,17,144,2,8.9,1,1.0,0.5
975,9,7,257,6,33.21,1,3.0,0.5
976,19,21,20,10,31.15,1,5.0,0.5
977,14,17,143,4,16.48,1,2.0,0.5
978,8,14,121,1,5.28,1,0.5,0.5
979,9,16,320,3,9.08,1,1.5,0.5
980,11,16,67,11,41.9,1,5.5,0.5
981,1,20,305,17,37.63,1,8.5,0.5
982,14,18,225,6,16.78,1,3.0,0.5
983,5,19,146,5,19.91,1,2.5,0.5
984,14,17,284,4,22.96,1,2.0,0.5
985,4,20,17,4,17.75,1,2.0,0.5
986,1,18,215,8,22.81,1,4.0,0.5
987,19,20,278,2,6.1,1,1.0,0.5
988,8,6,16,3,12.93,1,1.5,0.5
989,15,9,243,6,29.67,1,3.0,0.5
990,15,11,183,5,23.21,1,2.5,0.5
991,9,16,21,3,15.55,1,1.5,0.5
992,9,5,158,3,10.61,1,1.5,0.5
993,10,6,81,6,23.01,1,3.0,0.5
994,20,2,94,5,13.42,1,2.5,0.5
995,9,16,160,12,60.65,1,6.0,0.5
996,3,6,234,5,19.3,1,2.5,0.5
997,20,16,333,22,54.36,1,11.0,0.5
998,11,5,239,2,7.24,1,1.0,0.5
999,6,11,217,4,20.29,1,2.0,0.5
1000,2,16,179,8,26.56,1,4.0,0.5
1001,7,15,241,3,17.59,1,1.5,0.5
1002,18,5,138,1,4.66,1,0.5,0.5
1003,2,9,306,8,40.94,1,4.0,0.5
1004,17,11,7,1,7.99,1,0.5,0.5
1005,11,9,300,4,16.41,1,2.0,0.5
1006,12,8,243,9,43.72,1,4.5,0.5
1007,19,15,303,12,37.5,1,6.0,0.5
1008,7,19,248,5,18.62,1,2.5,0.5
1009,20,15,365,3,12.93,1,1.5,0.5
1010,6,12,333,14,42.25,1,7.0,0.5
1011,1,18,360,12,25.16,1,6.0,0.5
1012,17,19,205,3,9.23,1,1.5,0.5
1013,11,15,72,5,23.07,1,2.5,0.5
1014,18,15,49,26,88.21,1,13.0,0.5
1015,17,16,26,6,26.81,1,3.0,0.5
1016,7,5,24,6,31.41,1,3.0,0.5
1017,17,2,105,4,13.25,1,2.0,0.5
1018,20,17,312,2,11.86,1,1.0,0.5
1019,9,7,19,7,17.85,1,3.5,0.5
1020,17,18,361,1,4.71,1,0.5,0.5
1021,20,20,48,5,18.53,1,2.5,0.5
1022,8,17,337,3,16.03,1,1.5,0.5
1023,17,8,153,5,24.02,1,2.5,0.5
1024,7,12,99,3,14.67,1,1.5,0.5
1025,1,19,325,10,30.45,1,5.0,0.5
1026,13,17,206,7,15.5,1,3.5,0.5
1027,19,19,49,4,13.27,1,2.0,0.5
1028,19,20,346,2,9.94,1,1.0,0.5
1029,17,17,216,2,8.51,1,1.0,0.5
1030,13,18,356,14,34.02,1,7.0,0.5
1031,16,19,206,1,8.18,1,0.5,0.5
1032,8,19,287,2,7.38,1,1.0,0.5
1033,19,13,2,1,3.66,1,0.5,0.5
1034,18,20,102,1,8.13,1,0.5,0.5
1035,1,15,243,1,3.4,1,0.5,0.5
1036,14,14,285,7,22.32,1,3.5,0.5
1037,19,5,101,1,0.83,1,0.5,0.5
1038,15,20,333,9,45.12,1,4.5,0.5
1039,18,14,251,6,23.81,1,3.0,0.5
1040,2,4,69,6,23.79,1,3.0,0.5
1041,17,13,213,8,21.52,1,4.0,0.5
1042,18,15,184,1,5.57,1,0.5,0.5
1043,6,16,194,3,14.55,1,1.5,0.5
1044,19,21,342,6,24.13,1,3.0,0.5
1045,4,3,362,8,23.1,1,4.0,0.5
1046,1,19,97,9,23.36,1,4.5,0.5
1047,8,21,201,17,56.72,1,8.5,0.5
1048,7,13,76,12,30.44,1,6.0,0.5
1049,3,17,147,1,4.94,1,0.5,0.5
1050,10,17,279,9,40.36,1,4.5,0.5
1051,10,16,297,5,20.39,1,2.5,0.5
1052,19,21,73,8,22.93,1,4.0,0.5
1053,14,21,206,3,9.72,1,1.5,0.5
1054,2,20,252,1,6.52,1,0.5,0.5
1055,1,2,25,4,21.55,1,2.0,0.5
1056,18,2,156,3,11.39,1,1.5,0.5
1057,7,10,105,2,9.47,1,1.0,0.5
1058,8,9,95,5,11.94,1,2.5,0.5
1059,1,19,61,3,9.93,1,1.5,0.5
1060,3,4,262,1,5.88,1,0.5,0.5
1061,8,11,26,2,7.51,1,1.0,0.5
1062,15,18,55,7,25.97,1,3.5,0.5
1063,5,20,271,6,24.85,1,3.0,0.5
1064,3,19,156,14,34.04,1,7.0,0.5
1065,19,21,241,7,17.93,1,3.5,0.5
1066,1,17,264,2,9.43,1,1.0,0.5
1067,15,15,115,5,20.43,1,2.5,0.5
1068,8,19,282,7,20.25,1,3.5,0.5
1069,2,19,67,21,51.65,1,10.5,0.5
1070,3,18,203,1,3.72,1,0.5,0.5
1071,14,21,222,1,3.66,1,0.5,0.5
1072,14,6,251,9,19.43,1,4.5,0.5
1073,11,16,261,12,40.92,1,6.0,0.5
1074,16,17,260,5,24.46,1,2.5,0.5
1075,4,18,284,8,20.56,1,4.0,0.5
1076,20,18,120,3,9.46,1,1.5,0.5
1077,5,9,159,1,4.88,1,0.5,0.5
1078,14,20,116,17,62.82,1,8.5,0.5
1079,16,18,62,1,6.16,1,0.5,0.5
1080,18,19,9,24,51.36,1,12.0,0.5
1081,7,14,95,3,11.14,1,1.5,0.5
1082,10,21,342,2,9.74,1,1.0,0.5
1083,7,21,164,9,19.41,1,4.5,0.5
1084,1,11,294,10,51.02,1,5.0,0.5
1085,19,2,279,2,12.37,1,1.0,0.5
1086,16,17,51,3,10.63,1,1.5,0.5
1087,19,2,144,1,2.65,1,0.5,0.5
1088,4,5,281,5,14.39,1,2.5,0.5
1089,18,13,282,5,19.52,1,2.5,0.5
1090,2,16,329,1,3.56,1,0.5,0.5
1091,1,15,206,3,14.28,1,1.5,0.5
1092,15,6,168,2,14.32,1,1.0,0.5
1093,5,20,84,10,21.71,1,5.0,0.5
1094,20,17,41,17,38.99,1,8.5,0.5
1095,11,19,121,4,14.26,1,2.0,0.5
1096,10,18,303,3,10.35,1,1.5,0.5
1097,2,16,98,1,4.08,1,0.5,0.5
1098,3,19,32,10,31.1,1,5.0,0.5
1099,12,2,180,2,10.53,1,1.0,0.5
1100,20,21,340,5,24.47,1,2.5,0.5
1101,5,13,16,3,10.49,1,1.5,0.5
1102,5,16,320,4,14.08,1,2.0,0.5
1103,6,9,152,4,17.23,1,2.0,0.5
1104,9,15,114,3,9.73,1,1.5,0.5
1105,2,13,246,2,12.19,1,1.0,0.5
1106,12,3,152,2,10.4,1,1.0,0.5
1107,3,21,61,5,24.67,1,2.5,0.5
1108,20,21,138,1,1.21,1,0.5,0.5
1109,12,17,292,4,20.16,1,2.0,0.5
1110,17,19,146,11,49.62,1,5.5,0.5
1111,10,1,295,2,7.05,1,1.0,0.5
1112,14,15,113,7,21.03,1,3.5,0.5
1113,17,21,337,1,6.94,1,0.5,0.5
1114,18,4,340,7,17.22,1,3.5,0.5
1115,19,16,17,2,5.2,1,1.0,0.5
1116,17,18,73,9,29.84,1,4.5,0.5
1117,14,16,157,1,1.24,1,0.5,0.5
1118,9,11,307,3,8.47,1,1.5,0.5
1119,8,17,89,5,17.96,1,2.5,0.5
1120,2,15,281,1,4.43,1,0.5,0.5
1121,13,11,263,3,14.69,1,1.5,0.5
1122,7,12,144,2,8.74,1,1.0,0.5
1123,9,20,133,3,14.7,1,1.5,0.5
1124,11,12,212,2,10.81,1,1.0,0.5
1125,14,18,266,18,45.3,1,9.0,0.5
1126,4,15,73,3,9.14,1,1.5,0.5
1127,13,18,115,3,17.53,1,1.5,0.5
1128,2,13,75,1,5.14,1,0.5,0.5
1129,5,15,337,7,19.96,1,3.5,0.5
1130,11,8,354,4,17.33,1,2.0,0.5
1131,6,21,284,2,9.12,1,1.0,0.5
1132,18,14,10,22,57.78,1,11.0,0.5
1133,10,19,260,2,14.24,1,1.0,0.5
1134,4,6,33,11,23.11,1,5.5,0.5
1135,9,18,183,1,6.89,1,0.5,0.5
1136,6,21,147,8,32.42,1,4.0,0.5
1137,2,19,120,1,8.73,1,0.5,0.5
1138,17,7,160,1,0.4,1,0.5,0.5
1139,5,19,308,2,11.52,1,1.0,0.5
1140,6,21,109,1,4.05,1,0.5,0.5
1141,12,16,336,1,0.74,1,0.5,0.5
1142,10,4,113,4,20.44,1,2.0,0.5
1143,6,15,200,5,13.93,1,2.5,0.5
1144,8,17,224,1,7.18,1,0.5,0.5
1145,2,17,317,11,42.87,1,5.5,0.5
1146,12,2,206,6,12.56,1,3.0,0.5
1147,13,14,197,4,13.87,1,2.0,0.5
1148,7,12,356,5,25.2,1,2.5,0.5
1149,10,21,357,10,30.37,1,5.0,0.5
1150,13,15,9,1,3.43,1,0.5,0.5
